compound_id	smiles	score_kcal_mol
102786752	CC1NC(=O)OC12CCN(C1=NC=NC3=C1C(C#N)=CN3)C2	-6.694
102786816	CC1NC(=O)OC12CCN(C1=CC=NC3=C1C=CC(=O)N3)C2	-6.648
102786848	CC1=NN(C)C2=C(N3CCC4(C3)OC(=O)NC4C)N=CN=C12	-6.304
102786880	CC1NC(=O)OC12CCN(C1=CC=CC(C3=CNN=C3)=N1)C2	-6.723
102786912	CC1NC(=O)OC12CCN(C1=CC=CC(C3=NC=CN3)=N1)C2	-6.660
102786976	N#CC1=NC2=CC=CC=C2C(NCCNS(=O)(=O)C(F)F)=C1	-6.925
102787040	COC1=CC=CC2=C(NCCNS(=O)(=O)C(F)F)C=CN=C12	-6.557
102787104	O=S(=O)(NCCNC1=C2CCCC2=NC2=NC=NN21)C(F)F	-6.855
102787168	O=S(=O)(NCCNC1=NC(Cl)=CC2=C(Br)C=CC=C12)C(F)F	-7.458
102787200	O=S(=O)(NCCNC1=NC2=CC(Br)=CC=C2C(Cl)=C1)C(F)F	-7.127
102787232	CN1C(NCCNS(=O)(=O)C(F)F)=NC2=CC=CC(C#N)=C21	-6.456
102787264	CC1=NC(NCCNS(=O)(=O)C(F)F)=C2C=C(Br)C=CC2=N1	-6.411
102787360	CC1=C(F)C=CC2=C(NCCNS(=O)(=O)C(F)F)C=CN=C12	-5.974
102787392	CC1=C(Br)C=CC2=C(NCCNS(=O)(=O)C(F)F)N=CN=C12	-5.826
102787424	CCC1=CN2N=C(Cl)C=C(NCCNS(=O)(=O)C(F)F)C2=N1	-6.276
102787456	N#CC1=CC=C(NCCNS(=O)(=O)C(F)F)C2=CN=CC=C12	-6.392
102787552	CC1=NC=CN1C1=CC(NCCNS(=O)(=O)C(F)F)=NC=N1	-6.270
102787808	CC1=NC(NC2CCC3CCC2O3)=CC(C2=CC=CC=N2)=N1	-6.695
102787840	C1=CC=C(NC2=NC=NC(NC3CCC4CCC3O4)=C2)C=C1	-6.714
102787904	COC(=O)C1=CC=C(NC2CCC3CCC2O3)N2N=CN=C12	-6.066
102787936	COC1=CC=C2C(=C1)N=C(C)N=C2NC1CCC2CCC1O2	-6.591
102787968	CC1=NC(N(CC(C)O)CC(C)O)=C2C(=N1)SC1=C2CCC1	-5.396
102788032	COC(=O)C1=CC=C2N=C(N(CC(C)O)CC(C)O)SC2=C1	-5.286
102788064	COC(=O)C1=NC2=CC=NN2C(N(CC(C)O)CC(C)O)=C1	-5.336
102788096	CC(O)CN(CC(C)O)C1=NC=NC2=C1N=C1COCCN12	-5.779
102788192	COC1=CC=CC2=C1NC=C2CCNC1=CC=CN=C1C#N	-6.113
102788256	COC1=CC=CC2=C1NC=C2CCNC1=NC(CO)=CC=C1	-6.781
102788288	COC1=CC=CC2=C1NC=C2CCNC1=NC(C)=C(C#N)S1	-5.561
102788352	COC1=CC=CC2=C1NC=C2CCNC1=CC(Br)=NNC1=O	-6.529
102788384	CCC1=CC=C(NCCC2=CNC3=C2C=CC=C3OC)N=N1	-6.106
102788416	NC1=NC(Cl)=CC(NCC2=CC=CC=C2C2=CC=CN=C2)=N1	-6.646
102788480	CN1C=NC(NCC2=CC=CC=C2C2=CC=CN=C2)=CC1=O	-6.577
102788736	CC1=CC=C(NCC2(C3=CC=CC=N3)CC3(CCC3)C2)N=N1	-6.308
102788768	OCC1=CSC(NCC2(C3=CC=CC=N3)CC3(CCC3)C2)=N1	-6.243
102789056	CCOC(OCC)C1CN(C2=NC=NC3=C2C=NN3)CCO1	-5.244
102789152	CCOC(OCC)C1CN(C2=NC=NC3=C2NN=C3)CCO1	-5.531
102790240	CC(C)CC1=CC(CNC2=C([N+](=O)[O-])N3C=CSC3=N2)=NO1	-5.828
102790464	CCC1=CNC2=NC=NC(NCC3=NOC(CC(C)C)=C3)=C12	-5.735
102790496	CC1=CC(NCC2=NOC(CC(C)C)=C2)=NC(S(C)(=O)=O)=N1	-6.038
102790528	CC(C)CC1=CC(CNC2=NN=NN2C2=CC=CC=C2)=NO1	-6.222
102790688	COC(=O)C1=CC(Cl)=NC(NCC2=NOC(CC(C)C)=C2)=C1	-5.703
102790816	CC(C)CC1=CC(CNC2=NC3=CC=CC=C3NC2=O)=NO1	-6.399
102790848	CCC1=NC2=CC=NN2C(NCC2=NOC(CC(C)C)=C2)=C1	-5.859
102791008	CC(C)CC1=CC(CNC2=NC(C#N)=NC(C(F)F)=C2)=NO1	-5.789
102791040	COC(=O)C1=CC(F)=CN=C1NCC1=NOC(CC(C)C)=C1	-5.800
102791104	COC(=O)C1=CC=CC([C@H]2C[C@H](NC3=NC(N)=CC=N3)C2)=C1	-6.540
102791136	COC(=O)C1=CC=CC([C@H]2C[C@H](NC3=NC=NC=C3I)C2)=C1	-5.905
102791680	CC1(CNC2=NC3=NC=CC=C3C(C(=O)O)=C2)CC=CCC1	-6.335
102791808	CC1=NC(NCC2CCCC3=NC=CN32)=C2C=NN(C)C2=N1	-6.206
102791840	COC1=CC(NCC2CCCC3=NC=CN32)=CC=C1[N+](=O)[O-]	-5.500
102791872	CCC1=NC(NCC2CCCC3=NC=CN32)=C2C=CSC2=N1	-6.124
102791904	FC1=CC=CC2=C(NCC3CCCC4=NC=CN43)N=CN=C12	-6.594
102791936	C1=CN2C(=N1)CCCC2CNC1=NN=C(C2CCOCC2)S1	-6.638
102791968	CNS(=O)(=O)C1=CC=CC=C1NCC1CCCC2=NC=CN21	-5.907
102792000	COC(=O)C1=CN=C(NCC2CCCC3=NC=CN32)C(Cl)=C1	-6.130
102792032	CC1=CC(NCC2CCCC3=NC=CN32)=NC(S(C)(=O)=O)=N1	-5.835
102792064	CNC(=O)C1=CC(C)=NC(NCC2CCCC3=NC=CN32)=N1	-6.089
102792096	O=C1NC2=C(CCCC2)N=C1NCC1CCCC2=NC=CN21	-6.994
102792128	N#CC1=CC2=C(CSC2)N=C1NCC1CCCC2=NC=CN21	-6.114
102792160	COC1=CC=CC2=C1SC(NCC1CCCC3=NC=CN31)=N2	-6.136
102792192	CCOC(=O)C1=CC=NC(NCC2CCCC3=NC=CN32)=N1	-5.687
102792256	NC1=NC(Cl)=CC(NCC2CCCC3=NC=CN32)=C1[N+](=O)[O-]	-5.774
102792288	COC(=O)C1=CC(I)=CN=C1NCC1CCCC2=NC=CN21	-6.044
102792320	FC(F)CNC1=CN=CC(NCC2CCCC3=NC=CN32)=N1	-6.240
102792352	CC(C)(C)C1=CC(NCC2CCCC3=NC=CN32)=NC(N)=N1	-6.637
102792384	CC1=CN2N=C(Cl)C=C(NCC3CCCC4=NC=CN43)C2=N1	-6.072
102792416	COC1=CC=C2NC(NCC3CCCC4=NC=CN43)=NC2=C1	-6.200
102792480	CC(O)C1=CC(C#N)=CC=C1NCC1CCCC2=NC=CN21	-6.198
102792512	COC1=CC(NCC2CCCC3=NC=CN32)=NC=C1C(C)=O	-5.948
102792544	O=[N+]([O-])C1=C(NCC2CCCC3=NC=CN32)C=C(Br)C=C1O	-5.740
102792576	N#CC1=CC=C(C(=O)O)C=C1NCC1CCCC2=NC=CN21	-6.131
102792896	COC(=O)C1(CO)CCN(C2=NC=NC3=CC=C(C)C=C32)C1	-5.724
102792928	COC(=O)C1(CO)CCN(C2=NC3=CC=C(Br)C=C3C=C2)C1	-6.135
102793120	COC(=O)C1(CO)CCN(C2=CC(=O)NC3=CN=CC=C32)C1	-5.901
102793280	COC(=O)C1(CO)CCN(C2=NC=CC(C3=CC=CO3)=N2)C1	-5.702
102793376	COC(=O)C1(CO)CCN(C2=NC3=C(S2)C(Cl)=CC=C3C)C1	-5.891
102793408	COC(=O)C1(CO)CCN(C2=C3NC=C(I)C3=NC(Cl)=N2)C1	-6.654
102793632	CC1=CC(NCCC(=O)N2CCC3=CC=CC=C32)=NC(N)=N1	-7.281
102793664	COCC1=NN=C(NCCC(=O)N2CCC3=CC=CC=C32)S1	-5.651
102793696	O=C(CCNC1=NC=C(CO)N=C1)N1CCC2=CC=CC=C21	-6.429
102793728	NC1=CN=C(Cl)N=C1NCCC(=O)N1CCC2=CC=CC=C21	-6.410
102793760	CC1=CN=C(NCCC(=O)N2CCC3=CC=CC=C32)C(F)=C1	-6.530
102793792	CC1=C(Cl)N=CN=C1NCCC(=O)N1CCC2=CC=CC=C21	-6.532
102793824	CC1=C(O)N=CN=C1NCCC(=O)N1CCC2=CC=CC=C21	-6.894
102793856	C#CC1=CC(NCCC(=O)N2CCC3=CC=CC=C32)=CC=N1	-6.102
102793952	CNC(=O)C1=CC=C(N(C)CC2=CN(C)C=N2)C([N+](=O)[O-])=C1	-5.877
102794112	CCOC(=O)NNC1=CC(N(C)CC2=CN(C)C=N2)=NC=N1	-5.921
102794144	CN1C=NC(CN(C)C2=C(Br)C(N)=NC(N3C=CC=N3)=N2)=C1	-5.725
102794240	CN1C=NC(CN(C)C2=NC(C3(O)CCOCC3)=CC=C2)=C1	-6.280
102794336	CN1C=NC(CN(C)C2=C3C=C(S(N)(=O)=O)OC3=CC=N2)=C1	-5.877
102794400	COC1=CC=C(F)C(N(C)CC2=CN(C)C=N2)=C1S(N)(=O)=O	-5.349
102794432	CN1C=NC(CN(C)C2=CC3=C(C=C2[N+](=O)[O-])NC(=O)O3)=C1	-6.037
102794784	CCN1N=CC(CN(C)C2=C([N+](=O)[O-])C=C(N)C(Br)=C2)=C1C	-5.374
102794944	CCN1N=CC(CN(C)C2=NC3=C(CCCC3)C(N)=N2)=C1C	-6.439
102795040	CCN1N=CC(CN(C)C2=CC=NC3=NC(N)=CC=C23)=C1C	-5.838
102795168	CCN1N=CC(CN(C)C2=CC=C3C(N)=CC=CC3=N2)=C1C	-6.160
102795200	CCN1N=CC(CN(C)C2=CC=C3N=CN=C(N)C3=N2)=C1C	-6.257
102795264	CCN1N=CC(CN(C)C2=CC=C([N+](=O)[O-])C=C2CO)=C1C	-5.366
102795328	CCN1N=CC(CN(C)C2=CC(C(=O)O)=CC=C2C#N)=C1C	-5.781
102795360	CCC1=CSC(N2CC(N3C=NC4=C(N)N=C(N)N=C43)C2)=N1	-6.452
102795456	C#CC(NC1=NC(C)=C(C(=O)OCC)O1)C1=CC=C(F)C=C1	-6.276
102795552	C#CC(NC1=NC2=C(C=C1Cl)C(=O)NC2)C1=CC=C(F)C=C1	-6.399
102795584	C#CC(NC1=C(Cl)C(C(=O)OC)=NC=N1)C1=CC=C(F)C=C1	-5.866
102795648	CS(=O)(=O)SCCNC1=C2C=CC=CC2=NC(C(F)(F)F)=N1	-5.475
102795680	CS(=O)(=O)SCCNC1=NN2C(=NN=C2CC(F)(F)F)C=C1	-5.735
102795712	CS(=O)(=O)SCCNC1=CN=CC(SCC2=CC=CC=C2)=N1	-5.267
102795744	COC1=CC(Br)=C2N=C(Cl)N=C(NCCSS(C)(=O)=O)C2=C1	-5.470
102795776	CS(=O)(=O)SCCNC1=NC2=CC=C(Cl)C=C2N2C=NC=C12	-5.984
102795808	COC(=O)C1=CC=C2N=CC(NCCSS(C)(=O)=O)=NC2=C1	-5.528
102795872	CC(C)OC1=CC=C2C=CC(NCCSS(C)(=O)=O)=NC2=C1	-5.388
102795936	COC(=O)CC1=CC=C2N=C(NCCSS(C)(=O)=O)SC2=C1	-5.508
102796000	CS(=O)(=O)SCCNC1=NC2=CC(C(F)(F)F)=CC=C2C=N1	-5.726
102796032	CC1=C(C(=O)O)C(NCCSS(C)(=O)=O)=NC2=CC=CC=C21	-5.395
102797536	CC1(C)OC(=O)C2=C1C=CN=C2NCC1=C(C2CC2)ON=C1	-6.062
102797568	CC(C)OC(=O)C1=CC=CN=C1NCC1=C(C2CC2)ON=C1	-5.946
102797600	COC1=CC(C(F)(F)F)=NC(NCC2=C(C3CC3)ON=C2)=N1	-6.396
102797664	COC(=O)C1=C(C)C(Cl)=NN=C1NCC1=C(C2CC2)ON=C1	-5.598
102797696	CCC1=C2N=C(Cl)C=C(NCC3=C(C4CC4)ON=C3)N2N=C1	-6.058
102797728	CCN1C(C)=NC2=CN=C(NCC3=C(C4CC4)ON=C3)N=C21	-5.896
102797760	CC1=NN2C(NCC3=C(C4CC4)ON=C3)=CC(Cl)=NC2=C1C	-6.026
102797792	CC1=CC(NCC2=C(C3CC3)ON=C2)=C([N+](=O)[O-])C=C1C#N	-5.910
102797856	CC1C2=NN=C(C(F)(F)F)N2CCN1C1=NC(CO)=NC=C1	-6.230
102797920	CN1C(=O)C2=CC=CC=C2N=C1N[C@@H]1CCCN(CCO)C1	-6.584
102797952	OCCN1CCC[C@@H](NC2=NC3=CC=CC=C3C=C2CO)C1	-6.039
102797984	NC1=C(N[C@@H]2CCCN(CCO)C2)N=CN=C1N1C=CC=N1	-6.174
102798016	CC1=NC2=CC=CC=C2C(N[C@@H]2CCCN(CCO)C2)=C1C	-6.298
102798144	O=[N+]([O-])C1=CC2=C(C=C1N[C@@H]1CCCN(CCO)C1)NN=C2	-6.624
102798304	O=[N+]([O-])C1=C2N=C(N[C@@H]3CCCN(CCO)C3)C=CN2N=C1	-6.013
102798336	CCN1C2=CC(F)=CC=C2N=C1N[C@@H]1CCCN(CCO)C1	-6.074
102798400	O=[N+]([O-])C1=NNC2=C(N[C@@H]3CCCN(CCO)C3)N=CC=C12	-6.666
102798432	CC1=C(Br)C(N[C@@H]2CCCN(CCO)C2)=NC2=CC=CC=C21	-6.089
102798464	OCCN1CCC[C@@H](NC2=C3C(=CC(Cl)=N2)C=CN=C3O)C1	-6.381
102798496	CC1=CC=C(Cl)C2=C(N[C@@H]3CCCN(CCO)C3)N=CN=C12	-6.205
102798528	CC1=C(C2=CC=NC=C2)OC(N[C@@H]2CCCN(CCO)C2)=N1	-6.325
102798560	CN1C(=O)C2=CC=CC=C2N=C1NCC1=C(C(F)F)OC=N1	-7.083
102798592	FC1=CC2=NC=C(NCC3=C(C(F)F)OC=N3)N=C2C=C1F	-6.299
102798720	CC1=CC=C(S(N)(=O)=O)C(NCC2=C(C(F)F)OC=N2)=C1F	-6.531
102798752	CC1=CC(S(N)(=O)=O)=C(Cl)C=C1NCC1=C(C(F)F)OC=N1	-6.556
102798784	C=CCNC(=O)C1=CC=CN=C1NCC1=C(C(F)F)OC=N1	-5.463
102798816	COC1=CC=C2C=NN=C(NCC3=C(C(F)F)OC=N3)C2=C1	-6.397
102798880	COC(=O)C1=NC(Cl)=C(NCC2=C(C(F)F)OC=N2)N=C1N	-6.483
102798912	NC(=O)C1=CC(NCC2=C(C(F)F)OC=N2)=CC([N+](=O)[O-])=C1	-6.433
102798976	CC1=NC(NCC2=C(C(F)F)OC=N2)=CC(N2C=NC=N2)=N1	-6.791
102799040	CN(C)C(=O)C1=CC(Br)=NC=C1NCC1=C(C(F)F)OC=N1	-5.951
102799072	FC(F)C1=C(CNC2=NC=NC(N3CCCCC3)=N2)N=CO1	-6.377
102799104	COC(=O)C1=C(NCC2=C(C(F)F)OC=N2)C=CC=C1C#N	-5.857
102799168	CN1N=CC2=C1CN(C1=NC3=CC=CC=C3C(=O)N1)CCC2	-6.332
102799552	CC1=NC(N2CCCC3=C(C2)N(C)N=C3)=C2NC=C(Br)C2=N1	-6.504
102799584	CC1=CC(N2CCCC3=C(C2)N(C)N=C3)=NC=C1S(N)(=O)=O	-5.714
102799648	CC1=CC(S(C)(=N)=O)=CN=C1N1CCCC2=C(C1)N(C)N=C2	-6.037
102799680	CN1N=CC2=C1CN(C1=C3C=CC=C(N)C3=NC=C1)CCC2	-6.309
102799712	CN1N=CC2=C1CN(C1=C3C(I)=NNC3=NC(Cl)=N1)CCC2	-6.062
102799808	CNC1=CC(N2CCCC3=C(C2)N(C)N=C3)=CC=C1[N+](=O)[O-]	-7.142
102800192	CN(C)S(=O)(=O)C1=CC=C(NC2CC(N3C=CN=C3)C2)N=C1	-5.423
102800224	N#CC1=C2C=CC=CC2=NC(NC2CC(N3C=CN=C3)C2)=C1	-6.074
102800288	COC(=O)C1=CC=C(NC2CC(N3C=CN=C3)C2)N=C1OC	-6.681
102800320	C1=CC=C(C2=NC=C(NC3CC(N4C=CN=C4)C3)N=C2)C=C1	-6.158
102800352	N#CC1=CC2=CC=CN=C2N=C1NC1CC(N2C=CN=C2)C1	-6.082
102800384	CC(=O)C1=C(NC2CC(N3C=CN=C3)C2)C=CC=C1[N+](=O)[O-]	-5.458
102800416	O=[N+]([O-])C1=CC2=C(C=C1NC1CC(N3C=CN=C3)C1)NN=C2	-5.760
102800448	FC(F)(F)COC1=CN=CC(NC2CC(N3C=CN=C3)C2)=N1	-6.088
102800480	ClC1=CC(NC2CC(N3C=CN=C3)C2)=NC(C2=COC=C2)=N1	-6.331
102800576	CC1=C(F)C=CC2=NC=NC(NC3CC(N4C=CN=C4)C3)=C21	-6.608
102800608	COC1=C(NC2CC(N3C=CN=C3)C2)N2N=CC=C2N=C1Cl	-5.811
102800640	CC1=NN(C)C2=NC(O)=CC(NC3CC(N4C=CN=C4)C3)=C12	-6.008
102800672	C1=CN=C(C2=NC(NC3CC(N4C=CN=C4)C3)=CC=N2)N=C1	-6.336
102800800	CC(O)C1=CC=C(NC2CC(N3C=CN=C3)C2)C([N+](=O)[O-])=C1	-6.041
102800832	O=[N+]([O-])C1=CC=C2NN=CC2=C1NC1CC(N2C=CN=C2)C1	-5.786
102800864	N#CC1=CC2=CC=CN=C2C=C1NC1CC(N2C=CN=C2)C1	-5.767
102800960	CCOC(=O)C1=CCCN(C2=NC=NC3=NC(N)=CC=C32)C1	-6.095
102800992	CCOC(=O)C1=CCCN(C2=NC(N)=C3C=NN(C)C3=N2)C1	-5.641
102801248	CCOC(=O)C1=CCCN(C2=NC=CC=C2C2=NNC=C2)C1	-6.066
102801312	CCOC(=O)C1=CCCN(C2=CC(=O)NC3=CC=NC=C32)C1	-5.765
102801472	CCOC(=O)C1=CCCN(C2=C3C(I)=NNC3=NC(Cl)=N2)C1	-5.669
102801792	CC(O)CNC1=CC(NCCC2=CC(Cl)=CC=C2Cl)=NC=N1	-6.271
102802176	O=S1(=O)NCC2=CC(NCCC3=CC(Cl)=CC=C3Cl)=CC=C21	-6.090
102802272	NC(=O)CC1COC(CNC2=C([N+](=O)[O-])N3C=CSC3=N2)C1	-5.963
102802368	NC(=O)CC1COC(CNC2=CC=C3C=CC=C(Cl)C3=N2)C1	-6.188
102802464	NC(=O)CC1COC(CNC2=NC3=CC=C(Cl)C=C3N=C2)C1	-6.437
102802528	NC(=O)CC1COC(CNC2=NC3=C(C=C(F)C(F)=C3)S2)C1	-6.294
102802560	NC(=O)CC1COC(CNC2=NC=C(F)C3=CC=CC=C32)C1	-6.925
102802592	CC1=NN(C)C2=NC(NCC3CC(CC(N)=O)CO3)=CC=C12	-6.132
102802624	NC(=O)CC1COC(CNC2=CC=C(C3=NNC=C3)C=N2)C1	-6.237
102802656	CN1C2=CC=C(F)C=C2N=C1NCC1CC(CC(N)=O)CO1	-6.663
102802688	NC(=O)CC1COC(CNC2=NC=CC3=CC(Br)=CN=C32)C1	-6.397
102802752	NC(=O)CC1COC(CNC2=CC3=C(C=N2)C(=O)NC=C3)C1	-6.854
102802816	CN1C=C(I)C2=CN=C(NCC3CC(CC(N)=O)CO3)N=C21	-6.325
102802848	NC(=O)CC1COC(CNC2=NC(N)=CC3=CC=CN=C32)C1	-6.386
102803232	COCC1=NSC(NCCC2=CC(OC)=C(O)C(OC)=C2)=N1	-5.571
102803264	COC1=CC(CCNC2=NN=C(C(F)F)O2)=CC(OC)=C1O	-5.761
102803328	COC1=CC(CCNC2=NC(CO)=CC=C2)=CC(OC)=C1O	-5.743
102803360	COC1=CC(CCNC2=NC(C)=C(C#N)S2)=CC(OC)=C1O	-5.439
102803392	COC1=CC(CCNC2=CC=C(Cl)C(C)=N2)=CC(OC)=C1O	-5.955
102803424	COC1=CC(CCNC2=CC(=O)N(C)N=C2)=CC(OC)=C1O	-5.290
102803520	CNC(=O)C1=CC=C(NC(CC2CC2)C2=CC=CC=N2)N=N1	-5.939
102803552	CC(=O)NC1=CN=CC(NC(CC2CC2)C2=CC=CC=N2)=N1	-5.904
102803584	COC(=O)C1=NC=CC(NC(CC2CC2)C2=CC=CC=N2)=N1	-5.621
102803616	COC(=O)C1=CC=NC(NC(CC2CC2)C2=CC=CC=N2)=C1	-5.733
102803712	NC1=NC(NC(CC2CC2)C2=CC=CC=N2)=CC=C1[N+](=O)[O-]	-6.426
102803808	CN1N=CC2=CC=C(NC(CC3CC3)C3=CC=CC=N3)N=C21	-6.628
102803872	C#CCOC1=NC(NC(CC2CC2)C2=CC=CC=N2)=CN=C1	-5.744
102804064	CCOC(=O)C1=CSC(C(C)NC2=CC=C(C#N)C(C)=N2)=N1	-5.432
102804128	CCOC(=O)C1=CSC(C(C)NC2=NC=NC3=C2OC=C3)=N1	-5.905
102804160	COC1=CC(OC(C)C)=CC=C1NC1=NC=NC2=C1C=NN2	-5.995
102804288	COC1=CC(OC(C)C)=CC=C1NC1=CC2=NC=NN2C=N1	-5.702
102804320	COC1=CC(OC(C)C)=CC=C1NC1=NC(C#N)=NC=C1F	-5.400
102804352	CN(C1=NC=NC2=C1C1=C(CCCC1)S2)[C@H]1CC[C@@H](O)CC1	-6.367
102804416	COC(=O)C1=CC=CC2=C1NC(N(C)[C@H]1CC[C@@H](O)CC1)=N2	-6.482
102804512	CC1=CC(N(C)[C@H]2CC[C@@H](O)CC2)=NC(C2=CC=CC=C2)=N1	-6.393
102804608	COC1=CC=C2C(=C1)N=C(C)N=C2N(C)[C@H]1CC[C@@H](O)CC1	-5.913
102804704	CNC(=O)C1=CC=C(N2CCC3=C(C2)C(F)=CC=C3C)N=C1	-7.064
102804992	CC1=CC=C(F)C2=C1CCN(C1=C([N+](=O)[O-])C(N)=CC=C1)C2	-6.095
102805024	CC1=CC=C(F)C2=C1CCN(C1=NC=C3N=C(N)SC3=N1)C2	-7.036
102805376	CC1=CC=C(F)C2=C1CCN(C1=NC=C([N+](=O)[O-])C(O)=C1)C2	-6.195
102805408	CC1=CC=C(F)C2=C1CCN(C1=C(Br)C(CCO)=CC=N1)C2	-6.268
102805920	NC(=O)C1CCC2(CC1)CC(NC1=NN3C=NN=C3C=C1)C2	-6.506
102806176	NC(=O)C1CCC2(CC1)CC(NC1=CC=NC3=C1N=CN3)C2	-6.457
102806368	O=C1CN(C2CCN(C3=NC4=CC=CC=C4S3)CC2)C(=O)N1	-6.194
102806496	O=C1CN(C2CCN(C3=NC4=CC=NN4C=C3)CC2)C(=O)N1	-6.872
102807456	NC1=CC=C2C=CC(N3CCCC(C(F)(F)F)CC3)=NC2=N1	-6.528
102807968	N#CC1=NC(NC2=CN(C3CCS(=O)(=O)C3)N=C2)=CC=C1Cl	-6.527
102808000	O=S1(=O)CCC(N2C=C(NC3=NC(C(F)(F)F)=NS3)C=N2)C1	-6.641
102808032	N#CC1=CC=C(NC2=CN(C3CCS(=O)(=O)C3)N=C2)C=C1Br	-6.290
102808064	O=S1(=O)CCC(N2C=C(NC3=NC=CC(C4CC4)=N3)C=N2)C1	-6.103
102808096	O=C(O)C1=CN=C(NC2=CN(C3CCS(=O)(=O)C3)N=C2)N=C1	-6.575
102808128	CC1=NC(NC2=CN(C3CCS(=O)(=O)C3)N=C2)=NC(C)=C1C	-6.829
102808608	COC(=O)C1=CC=C(CNC2=C(C#N)C(C)=NN2C)C=C1C	-5.712
102808640	COC(=O)C1=CC=C(CNC2=C(C#N)C(C)=CC=N2)C=C1C	-5.803
102808672	COC(=O)C1=CC=C(CNC2=NC3=CC=NN3C=C2)C=C1C	-6.999
102808704	CCOC1=CC=NC(NCC2=CC=C(C(=O)OC)C(C)=C2)=N1	-6.280
102808736	COC(=O)C1=CC=C(CNC2=NC=C(C)C(SC)=N2)C=C1C	-5.633
102808768	COC(=O)C1=CC=C(CNC2=NC=CN3C=CC=C23)C=C1C	-7.302
102808800	C#CC1=CC(NCC2=CC=C(C(=O)OC)C(C)=C2)=NC(F)=C1	-6.720
102808832	COC(=O)C1=CC=C(CNC2=NC(Cl)=NC(O)=C2C)C=C1C	-6.855
102808864	C#CC1=CN=C(NCC2=CC=C(C(=O)OC)C(C)=C2)C=C1C	-6.610
102808896	COC(=O)C1=CC=C(CNC2=C(F)C=NC(CO)=C2)C=C1C	-6.846
102808928	C=C(C)C1=CN=C(NCC2=CC=C(C(=O)OC)C(C)=C2)N=C1	-6.555
102809184	CCCC1=NC=CN1C1CCCN(C2=NC=C(Br)C(O)=N2)C1	-6.424
102809216	CCCC1=NC=CN1C1CCCN(C2=NC(N)=CN=C2Br)C1	-6.095
102809248	CCCC1=NC=CN1C1CCCN(C2=C(Br)C=NC(N)=C2)C1	-5.599
102809632	COCC(NC1=NC(C(C)C)=NC(C)=C1F)C1=CC=CC=N1	-5.894
102809664	CCOC(=O)C1=C(C)N=C(NC(COC)C2=CC=CC=N2)S1	-5.666
102809696	COCC(NC1=NC(C(=O)N(C)C)=CN=C1)C1=CC=CC=N1	-5.770
102809728	COCC(NC1=CC=C2N=CNC(=O)C2=N1)C1=CC=CC=N1	-7.098
102809760	COCC(NC1=NC(C)=NC(C(=O)OC)=C1)C1=CC=CC=N1	-5.576
102809792	COCC(NC1=CC(=O)NC2=NC=CC=C12)C1=CC=CC=N1	-5.826
102809856	COCC(NC1=NN=C2C(=C1)CCC2(C)C)C1=CC=CC=N1	-6.141
102809888	COCC(NC1=C2SC=C(C)C2=NC(N)=N1)C1=CC=CC=N1	-6.142
102809920	COCC(NC1=NC=C2OCC(C)NC2=N1)C1=CC=CC=N1	-6.185
102809984	COCC(NC1=NSC(N2CCOCC2)=N1)C1=CC=CC=N1	-5.755
102810016	COCC(NC1=C2C(C)=CNC2=NC(Cl)=N1)C1=CC=CC=N1	-6.071
102810080	COCC(NC1=NC=CC=C1C1=NC=CN1)C1=CC=CC=N1	-5.517
102810144	COCC(NC1=NC(C#N)=NC(C(F)F)=C1)C1=CC=CC=N1	-5.881
102810304	CC1=NNC2=NC=NC(N3CCCCC3CN3C=CN=N3)=C12	-6.154
102810368	NC1=NC(N2CCCCC2CN2C=CN=N2)=C2C=CNC2=N1	-6.175
102810400	CC1=CC=C2N=C(N3CCCCC3CN3C=CN=N3)NC2=N1	-6.075
102810464	BrC1=CNC2=C(N3CCCCC3CN3C=CN=N3)N=CN=C12	-5.211
102810592	O=C1C=CC(NC2CCCC3=C2C=NN3C2CCCC2)=NN1	-7.315
102810624	CC1=NC(C)=C(CNC2=CC=C(N3C=CC=N3)N=N2)N=C1C	-6.274
102810688	CC1=NC(C)=C(CNC2=CC=C(C(=O)N(C)C)N=N2)N=C1C	-6.349
102810720	CC1=NC(C)=C(CNC2=C3C=CC=C(F)C3=NC=N2)N=C1C	-6.852
102810784	CC1=NC(C)=C(CNC2=NC=NC3=C2NC(=O)CN3)N=C1C	-6.881
102810816	COC(=O)C1=CC(NCC2=C(C)N=C(C)C(C)=N2)=NC(C)=N1	-6.110
102810848	CC1=NC(C)=C(CNC2=NC(NC3CC3)=NC(Cl)=C2)N=C1C	-6.592
102810880	COC(=O)C1=NC=C(NCC2=C(C)N=C(C)C(C)=N2)N=C1C	-6.653
102810912	CC1=NC(C)=C(CNC2=NC=C(N=S(C)(C)=O)C=N2)N=C1C	-6.401
102810944	CC1=NC(C)=C(CNC2=NN=C3C(=C2)CCC3(C)C)N=C1C	-6.598
102810976	COC(=O)C1=CC(N)=NC(NCC2=C(C)N=C(C)C(C)=N2)=N1	-6.191
102811136	CC1=NC(C)=C(CNC2=CC=C3C=CC=C(N)C3=N2)N=C1C	-7.143
102811200	CC(=O)NC1=CC(NCC2=C(C)N=C(C)C(C)=N2)=C(Cl)C=N1	-6.420
102811232	CC1=CC(NCC2=C(C)N=C(C)C(C)=N2)=NC2=NN(C)C=C12	-6.592
